"year","university","tuition_and_fees","total_expenses","total_salaries"
"2015","454962","289412.0","","89499.0"
"2015","454971","2532838.0","","799943.0"
"2015","454980","1731601.0","","616718.0"
"2015","454999","1673910.0","","657618.0"
"2015","455008","1590464.0","","634863.0"
"2015","455017","242593.0","","184571.0"
"2015","455026","1994053.0","","1072010.0"
"2015","455035","83000.0","","149209.0"
"2015","455053","388876.0","","87381.0"
"2015","455062","464779.0","","183594.0"
"2015","455071","430023.0","","412104.0"
"2015","455080","1236703.0","","515701.0"
"2015","455099","205870.0","1267520.0","716045.0"
"2015","455105","699438.0","","847848.0"
"2015","455114","17200148.0","59815900.0","23741200.0"
"2015","455141","3164878.0","","952922.0"
"2015","455169","44954000.0","42679000.0","14793300.0"
"2015","455178","1382081.0","1400030.0","1400030.0"
"2015","455187","254440.0","","196000.0"
"2015","455196","32580347.0","31298600.0","10670400.0"
"2015","455202","2773538.0","","1286450.0"
"2015","455211","2030994.0","","843023.0"
"2015","455220","245000.0","","240000.0"
"2015","455239","1144982.0","","383174.0"
"2015","455257","3304928.0","3599980.0","1150200.0"
"2015","455275","4513041.0","","1351550.0"
"2015","455284","2397104.0","","833250.0"
"2015","455327","775517.0","","542000.0"
"2015","455336","3371200.0","","2861580.0"
"2015","455345","562770.0","","287000.0"
"2015","455354","2745457.0","","1815430.0"
"2015","455381","1061591.0","","487687.0"
"2015","455390","3711555.0","3315250.0","2187220.0"
"2015","455406","20803930.0","18827600.0","9800650.0"
"2015","455460","2315326.0","","566841.0"
"2015","455479","9560687.0","8677580.0","3191850.0"
"2015","455488","4300974.0","3481980.0","1255040.0"
"2015","455512","987930.0","15509100.0","7968840.0"
"2015","455567","5093554.0","","1306690.0"
"2015","455600","3046375.0","5395060.0","2008480.0"
"2015","455619","5310443.0","8359640.0","3365030.0"
"2015","455628","7421701.0","8647470.0","2934960.0"
"2015","455655","5453681.0","7876830.0","1710160.0"
"2015","455707","543222.0","","173402.0"
"2015","455716","11564654.0","","3596100.0"
"2015","455725","3359844.0","","1679550.0"
"2015","455734","2095140.0","","1891090.0"
"2015","455752","393633.0","","585855.0"
"2015","455761","3231434.0","","1245230.0"
"2015","455770","1642626.0","3593560.0","1493570.0"
"2015","455798","1024520.0","","269088.0"
"2015","455804","2879461.0","5370950.0","3128380.0"
"2015","455813","421400.0","10459200.0","2376920.0"
"2015","455831","1047631.0","","380705.0"
"2015","455840","631917.0","","1489320.0"
"2015","455859","1509202.0","","892492.0"
"2015","455868","1575312.0","1566900.0","1055020.0"
"2015","455877","2399241.0","","1845820.0"
"2015","455886","1693825.0","","652530.0"
"2015","455895","2122385.0","","747248.0"
"2015","455901","2645157.0","","1072030.0"
"2015","455910","457586.0","","413564.0"
"2015","455929","443473.0","","199817.0"
"2015","455938","0.0","","8985.0"
"2015","455947","1709570.0","","752564.0"
"2015","455956","1103369.0","","628274.0"
"2015","455965","2219767.0","","1665460.0"
"2015","455974","1441703.0","","705662.0"
"2015","455983","1062611.0","2436310.0","933045.0"
"2015","455992","7160227.0","9729360.0","4241220.0"
"2015","456001","1074469.0","","468531.0"
"2015","456010","2670623.0","5800900.0","1540130.0"
"2015","456029","1533147.0","","732219.0"
"2015","456038","4217905.0","4849910.0","1762080.0"
"2015","456056","7299145.0","","2407200.0"
"2015","456065","2120876.0","","1982800.0"
"2015","456074","2115545.0","","2282030.0"
"2015","456092","505813.0","","186841.0"
"2015","456126","1007977.0","","413322.0"
"2015","456135","1002726.0","","348772.0"
"2015","456144","1536000.0","","743960.0"
"2015","456153","1293700.0","","1046800.0"
"2015","456180","3899277.0","5599330.0","2124740.0"
"2015","456205","5536910.0","7948690.0","1738790.0"
"2015","456214","2176871.0","","1149290.0"
"2015","456287","1220420.0","","535547.0"
"2015","456296","22560254.0","21303600.0","6714840.0"
"2015","456302","3786915.0","6697190.0","1507190.0"
"2015","456320","3500156.0","4992350.0","1608630.0"
"2015","456339","4448136.0","","1788960.0"
"2015","456348","80805470.0","111999000.0","41561200.0"
"2015","456393","3387162.0","3811150.0","1314990.0"
"2015","456409","3000674.0","3385530.0","896624.0"
"2015","456418","3693874.0","4581680.0","1427840.0"
"2015","456427","4105315.0","3692210.0","1257680.0"
"2015","456436","5941923.0","5176090.0","1758440.0"
"2015","456445","7158953.0","4911560.0","1794210.0"
"2015","456454","5523326.0","6259800.0","2631250.0"
"2015","456481","828506.0","","626852.0"
"2015","456490","820594.0","","1012910.0"
"2015","456506","1711496.0","1512040.0","604814.0"
"2015","456515","2723291.0","","651444.0"
"2015","456542","20021087.0","33103600.0","13976600.0"
"2015","456551","748963.0","","299252.0"
"2015","456612","5527994.0","9189150.0","3614100.0"
"2015","456621","2232913.0","1851680.0","589610.0"
"2015","456791","6130443.0","9767260.0","3864410.0"
"2015","456861","5913809.0","","2607690.0"
"2015","456922","3696254.0","","1392790.0"
"2015","456931","3783568.0","","1595660.0"
"2015","456940","8150782.0","","1858340.0"
"2015","456959","7036397.0","22286300.0","5874580.0"
"2015","456968","2388117.0","","959456.0"
"2015","457004","981396.0","1645420.0","566418.0"
"2015","457022","2564531.0","3085110.0","1024000.0"
"2015","457031","740313.0","","460369.0"
"2015","457077","4179586.0","","1038810.0"
"2015","457086","3621647.0","4266540.0","1507580.0"
"2015","457101","5178738.0","","1989450.0"
"2015","457110","5770375.0","","2782950.0"
"2015","457129","18762797.0","","8879260.0"
"2015","457174","3830248.0","","1450750.0"
"2015","457183","3981974.0","2772820.0","989395.0"
"2015","457192","1344445.0","","501629.0"
"2015","457226","171684.0","295832.0","143255.0"
"2015","457244","2800413.0","","1083860.0"
"2015","457253","335555.0","","101415.0"
"2015","457271","1070883.0","1652960.0","1174960.0"
"2015","457299","1392996.0","1370530.0","620514.0"
"2015","457314","2891218.0","","1909360.0"
"2015","457323","4268006.0","","1391370.0"
"2015","457332","357511.0","","243016.0"
"2015","457341","1181856.0","","905395.0"
"2015","457350","417030.0","","294526.0"
"2015","457378","307175.0","","1117800.0"
"2015","457387","697897.0","","2387690.0"
"2015","457396","1220797.0","","215000.0"
"2015","457402","194718.0","1152000.0","629111.0"
"2015","457411","5182699.0","","1530680.0"
"2015","457420","1173930.0","","653234.0"
"2015","457439","801996.0","","382265.0"
"2015","457448","1738194.0","","976510.0"
"2015","457466","533233.0","","699574.0"
"2015","457475","1200557.0","","628931.0"
"2015","457484","910170.0","1319150.0","691880.0"
"2015","457493","90954.0","","92864.0"
"2015","457509","192080.0","","134465.0"
"2015","457527","4725781.0","3409970.0","1666930.0"
"2015","457536","3324275.0","2460420.0","1364310.0"
"2015","457545","1493059.0","","595080.0"
"2015","457554","470177.0","","132882.0"
"2015","457563","2226012.0","","1077220.0"
"2015","457572","1013324.0","","730900.0"
"2015","457581","2082628.0","","1338130.0"
"2015","457590","625032.0","","502419.0"
"2015","457606","321528.0","","152456.0"
"2015","457615","241898.0","","326979.0"
"2015","457624","325000.0","","310504.0"
"2015","457633","1006128.0","","675190.0"
"2015","457642","351681.0","","284227.0"
"2015","457651","975483.0","","681589.0"
"2015","457679","83524.0","","49521.0"
"2015","457688","3505789.0","4810930.0","2318420.0"
"2015","457697","261839.0","536972.0","350732.0"
"2015","457703","686238.0","","302456.0"
"2015","457721","188702.0","","96718.0"
"2015","457730","787634.0","","301780.0"
"2015","457749","931760.0","","560562.0"
"2015","457758","3251483.0","","715254.0"
"2015","457767","1707778.0","","1507790.0"
"2015","457776","1290181.0","","355248.0"
"2015","457785","1518351.0","","612391.0"
"2015","457794","133721.0","","172515.0"
"2015","457800","2451778.0","","1260810.0"
"2015","457819","19194630.0","","9146820.0"
"2015","457828","1781766.0","","534785.0"
"2015","457837","1319624.0","","488865.0"
"2015","457846","816730.0","","452527.0"
"2015","457855","976867.0","","438057.0"
"2015","457864","1948926.0","","980000.0"
"2015","457873","620374.0","","690741.0"
"2015","457891","535937.0","","311530.0"
"2015","457916","716366.0","","518796.0"
"2015","457925","285142.0","","187288.0"
"2015","457943","442830.0","","598662.0"
"2015","457952","2725600.0","","1037520.0"
"2015","457961","679427.0","","259071.0"
"2015","457989","156251.0","","763272.0"
"2015","457998","300826.0","","174824.0"
"2015","458007","576223.0","","186406.0"
"2015","458016","530369.0","","469205.0"
"2015","458034","484953.0","423174.0","237600.0"
"2015","458043","985203.0","","417906.0"
"2015","458052","241007.0","","130448.0"
"2015","458061","178378.0","","78000.0"
"2015","458070","3186290.0","","1338590.0"
"2015","458098","671528.0","","469568.0"
"2015","458104","731053.0","","269574.0"
"2015","458113","291419.0","639352.0","227129.0"
"2015","458122","123130.0","","19318.0"
"2015","458131","1346270.0","","1647900.0"
"2015","458140","955858.0","1407250.0","642147.0"
"2015","458159","2711357.0","3814730.0","1728180.0"
"2015","458168","1143573.0","","631181.0"
"2015","458186","4047704.0","3552990.0","1418350.0"
"2015","458256","14852446.0","","3158800.0"
"2015","458265","6792230.0","","1447420.0"
"2015","458274","4665392.0","","1568130.0"
"2015","458283","7020956.0","6513590.0","2485600.0"
"2015","458399","425000.0","","18850.0"
"2015","458405","11380114.0","11222900.0","2568220.0"
"2015","458423","642497.0","","71752.0"
"2015","458432","6103620.0","7880660.0","1132480.0"
"2015","458441","6033529.0","6406980.0","1446760.0"
"2015","458478","3659684.0","5144000.0","1724050.0"
"2015","458496","6213348.0","12405900.0","3704060.0"
"2015","458502","7707823.0","6715500.0","2516750.0"
"2015","458557","5088179.0","","1528160.0"
"2015","458575","261962.0","6195760.0","2967080.0"
"2015","458593","9558765.0","","2601590.0"
"2015","458681","3329875.0","4142890.0","1187280.0"
"2015","458690","5337222.0","4177390.0","1601380.0"
"2015","458706","4038295.0","4333410.0","1686860.0"
"2015","458803","1316219.0","","495866.0"
"2015","458812","584922.0","","269071.0"
"2015","458821","701454.0","","231067.0"
"2015","458830","1999564.0","","536726.0"
"2015","458849","1099399.0","","454481.0"
"2015","458858","1541302.0","","485223.0"
"2015","458867","2975859.0","","716200.0"
"2015","458885","2903348.0","2284150.0","662643.0"
"2015","458919","57064441.0","41822500.0","10874500.0"
"2015","458955","3158045.0","2764180.0","959634.0"
"2015","458964","21861080.0","15002000.0","3909110.0"
"2015","458973","17184902.0","17998000.0","5224660.0"
"2015","458982","12454189.0","17635800.0","4967300.0"
"2015","459000","1403067.0","","393236.0"
"2015","459019","933877.0","","377986.0"
"2015","459037","1061417.0","","350764.0"
"2015","459046","922987.0","","338964.0"
"2015","459055","683215.0","","330562.0"
"2015","459064","1139455.0","","280103.0"
"2015","459073","629960.0","","268269.0"
"2015","459082","6321066.0","14903000.0","10785000.0"
"2015","459107","8256717.0","7626760.0","2299710.0"
"2015","459116","1818801.0","","797829.0"
"2015","459125","908349.0","","304967.0"
"2015","459134","197160.0","","196211.0"
"2015","459143","527603.0","","272461.0"
"2015","459161","912956.0","","176860.0"
"2015","459170","1396800.0","","411944.0"
"2015","459189","542612.0","","369496.0"
"2015","459198","2795289.0","","960715.0"
"2015","459204","20800846.0","20012900.0","10565300.0"
"2015","459213","19296598.0","17546600.0","9189690.0"
"2015","459222","788463.0","1166970.0","1166970.0"
"2015","459231","3591044.0","","1372630.0"
"2015","459259","11516010.0","14111200.0","4835950.0"
"2015","459268","7547904.0","14313600.0","4807680.0"
"2015","459277","3874077.0","","2002680.0"
"2015","459286","2397246.0","","1061580.0"
"2015","459295","783546.0","","440849.0"
"2015","459301","1503428.0","","703307.0"
"2015","459310","967790.0","","649989.0"
"2015","459329","89951.0","","435139.0"
"2015","459338","311155.0","","52000.0"
"2015","459347","362327.0","","461773.0"
"2015","459356","5472010.0","5115320.0","2532800.0"
"2015","459365","531473.0","","511987.0"
"2015","459374","1680711.0","","190660.0"
"2015","459392","1161489.0","","276234.0"
"2015","459408","370672.0","","323625.0"
"2015","459417","1601341.0","1612340.0","733540.0"
"2015","459426","1002296.0","","491499.0"
"2015","459435","0.0","","288776.0"
"2015","459444","469367.0","","458431.0"
"2015","459462","4690941.0","","2738300.0"
"2015","459471","223511.0","","144923.0"
"2015","459480","317066.0","","100444.0"
"2015","459499","279697.0","","96282.0"
"2015","459514","1500000.0","1300000.0","432872.0"
"2015","459523","212439.0","","66703.0"
"2015","459532","1054291.0","","361993.0"
"2015","459541","335339.0","","242721.0"
"2015","459550","1766922.0","","912764.0"
"2015","459578","1404553.0","","120778.0"
"2015","459587","6147496.0","5386080.0","2021600.0"
"2015","459596","6609191.0","5688500.0","2053960.0"
"2015","459602","3797100.0","4176090.0","1327090.0"
"2015","459611","4325268.0","4410630.0","1531760.0"
"2015","459639","7972314.0","5215890.0","1869410.0"
"2015","459648","2169194.0","3038750.0","787658.0"
"2015","459657","4020463.0","3812870.0","1301800.0"
"2015","459666","4636021.0","3836730.0","1093560.0"
"2015","459675","3871873.0","4026800.0","1319480.0"
"2015","459709","5735040.0","5265410.0","1566940.0"
"2015","459718","8709926.0","5429950.0","1968020.0"
"2015","459727","5462622.0","5608930.0","3249920.0"
"2015","459736","54318424.0","45433400.0","23211600.0"
"2015","459824","42339000.0","41903000.0","32289000.0"
"2015","459842","6021375.0","4746100.0","1706140.0"
"2015","459851","4392784.0","4713050.0","1623200.0"
"2015","459949","20584387.0","55335600.0","21734000.0"
"2015","459958","4339171.0","","1631120.0"
"2015","459967","6323538.0","","1599300.0"
"2015","459985","5834949.0","","1472010.0"
"2015","459994","62275021.0","43673400.0","13582400.0"
"2015","460002","428300.0","","18850.0"
"2015","460011","1855251.0","","661261.0"
"2015","460020","6778108.0","6469590.0","2691970.0"
"2015","460039","7099808.0","10395500.0","3691220.0"
"2015","460048","4148737.0","7520070.0","3053990.0"
"2015","460057","266552.0","","195766.0"
"2015","460066","1003895.0","","421442.0"
"2015","460075","3240266.0","3305240.0","1615340.0"
"2015","460093","2484680.0","","611364.0"
"2015","460109","2662482.0","1856300.0","742520.0"
"2015","460118","2497016.0","","646144.0"
"2015","460127","2117613.0","","599989.0"
"2015","460136","9254489.0","11018200.0","4250490.0"
"2015","460145","2567879.0","","1057430.0"
"2015","460172","7948190.0","","2399400.0"
"2015","460181","8320000.0","9915000.0","4521000.0"
"2015","460190","4696000.0","7491000.0","3356000.0"
"2015","460206","8144000.0","9178000.0","3988000.0"
"2015","460215","7231448.0","","2283730.0"
"2015","460358","3072078.0","3289080.0","917260.0"
"2015","460385","449902.0","","636420.0"
"2015","460394","3713345.0","62003000.0","26783200.0"
"2015","460455","815000.0","","576801.0"
"2015","460464","3598111.0","57740500.0","25946600.0"
"2015","460473","40909.0","","10088.0"
"2015","460516","1828557.0","","547411.0"
"2015","460525","1997022.0","","625093.0"
"2015","460534","4846115.0","","1164100.0"
"2015","460543","22790000.0","","7058000.0"
"2015","460552","1248502.0","","650000.0"
"2015","460561","599675.0","","284395.0"
"2015","460604","69240.0","","442228.0"
"2015","460613","5428377.0","9501630.0","3292980.0"
"2015","460631","636327.0","","656482.0"
"2015","460640","382903.0","","233000.0"
"2015","460695","1517091.0","","794369.0"
"2015","460701","1361612.0","","496751.0"
"2015","460710","1398227.0","","798613.0"
"2015","460729","11980233.0","11923900.0","5675360.0"
"2015","460738","20461254.0","17527400.0","7618580.0"
"2015","460747","9372415.0","15480200.0","6225460.0"
"2015","460756","4523238.0","4097100.0","2943950.0"
"2015","460765","374810.0","","156723.0"
"2015","460774","9813167.0","","2792020.0"
"2015","460783","3225532.0","2788410.0","989285.0"
"2015","460808","221221.0","","94492.0"
"2015","460817","7867248.0","7807200.0","1485000.0"
"2015","460826","5310700.0","5665310.0","902638.0"
"2015","460835","8930555.0","8607550.0","1603350.0"
"2015","460844","7013533.0","","2333120.0"
"2015","460853","7412100.0","","2433020.0"
"2015","460862","2786840.0","","973196.0"
"2015","460871","9230026.0","","4576890.0"
"2015","460899","8809615.0","7510770.0","916172.0"
"2015","460905","589500.0","","199236.0"
"2015","460914","2833083.0","","991088.0"
"2015","460923","8561941.0","","3102490.0"
"2015","460932","1311990.0","","311659.0"
"2015","460941","460831.0","749717.0","454176.0"
"2015","460950","864719.0","","361410.0"
"2015","460969","2190160.0","","506172.0"
"2015","460978","1708675.0","","645540.0"
"2015","460987","695874.0","","271755.0"
"2015","460996","918938.0","","349653.0"
"2015","461005","4233503.0","4470200.0","1909920.0"
"2015","461023","7170655.0","4059160.0","2119730.0"
"2015","461032","530614.0","1037430.0","936434.0"
"2015","461041","2682205.0","","1001240.0"
"2015","461087","0.0","","1268710.0"
"2015","461111","205071.0","","188106.0"
"2015","461120","285029.0","425614.0","170968.0"
"2015","461139","693974.0","641423.0","398191.0"
"2015","461148","71470864.0","79392800.0","24550700.0"
"2015","461157","1349968.0","","896215.0"
"2015","461175","662321.0","","300986.0"
"2015","461193","2640586.0","","1485730.0"
"2015","461218","1041699.0","836020.0","425347.0"
"2015","461227","484467.0","","194854.0"
"2015","461236","2093632.0","2192150.0","1110530.0"
"2015","461245","204009.0","","666142.0"
"2015","461254","253631.0","","96238.0"
"2015","461263","1421912.0","","684832.0"
"2015","461272","517976.0","","291702.0"
"2015","461281","310288.0","1598020.0","706285.0"
"2015","461290","755817.0","","759904.0"
"2015","461306","300144.0","","1501210.0"
"2015","461315","163899.0","2357840.0","992915.0"
"2015","461324","1878833.0","","724337.0"
"2015","461333","2830695.0","","787160.0"
"2015","461342","595622.0","","282544.0"
"2015","461351","3009653.0","","951282.0"
"2015","461360","550046.0","","225359.0"
"2015","461379","284856.0","","136452.0"
"2015","461388","342866.0","","131302.0"
"2015","461397","567684.0","","420420.0"
"2015","461412","1053070.0","","702520.0"
"2015","461421","2813892.0","","2393690.0"
"2015","461430","5556603.0","","1600560.0"
"2015","461449","1201051.0","","475043.0"
"2015","461476","224625.0","","120045.0"
"2015","461485","302531.0","1557280.0","674494.0"
"2015","461494","1143355.0","","611695.0"
"2015","461500","215166.0","","81496.0"
"2015","461528","184564.0","734962.0","434821.0"
"2015","461537","162671.0","","80368.0"
"2015","461546","473935.0","","222721.0"
"2015","461555","1537729.0","","821887.0"
"2015","461564","585548.0","","190488.0"
"2015","461573","653807.0","2135430.0","834706.0"
"2015","461582","697036.0","","238484.0"
"2015","461591","1974512.0","","690804.0"
"2015","461607","831898.0","","395728.0"
"2015","461625","174096.0","","175237.0"
"2015","461643","423193.0","890499.0","431033.0"
"2015","461652","562917.0","","539263.0"
"2015","461670","50300.0","","420973.0"
"2015","461689","2567929.0","3568840.0","1315510.0"
"2015","461698","1566190.0","","763093.0"
"2015","461704","1315734.0","","878208.0"
"2015","461713","628713.0","","277133.0"
"2015","461722","237576.0","","384186.0"
"2015","461731","522504.0","","711896.0"
"2015","461740","161904.0","","244946.0"
"2015","461759","512127.0","2263200.0","1155300.0"
"2015","461768","1560310.0","","730566.0"
"2015","461786","355252.0","","100000.0"
"2015","461795","2733540.0","9607200.0","3587080.0"
"2015","461801","883526.0","","419046.0"
"2015","461810","328102.0","","120877.0"
"2015","461829","4224492.0","","2186480.0"
"2015","461838","1088564.0","","362999.0"
"2015","461847","274197.0","1713740.0","270538.0"
"2015","461856","4919613.0","","2275550.0"
"2015","461865","656197.0","","356000.0"
"2015","461874","981364.0","","418446.0"
"2015","461883","1511737.0","1648980.0","1011100.0"
"2015","461892","1397095.0","","761299.0"
"2015","461908","1005818.0","","235860.0"
"2015","461917","1735134.0","","562547.0"
"2015","461926","891835.0","","395834.0"
"2015","461935","215063.0","","91751.0"
"2015","461944","224026.0","","235763.0"
"2015","461953","1147480.0","1185850.0","638825.0"
"2015","461962","4968241.0","","2598270.0"
"2015","461980","1836743.0","","806401.0"
"2015","461999","293150.0","","193150.0"
"2015","462008","3407398.0","","1310560.0"
"2015","462017","836675.0","","434130.0"
"2015","462026","57029.0","","7300.0"
"2015","462035","1713578.0","","881477.0"
"2015","462044","853312.0","928884.0","479715.0"
"2015","462053","236006.0","","457254.0"
"2015","462062","715062.0","","584876.0"
"2015","462071","1752648.0","","787576.0"
"2015","462309","1477115.0","","399034.0"
"2015","462318","575271.0","","283024.0"
"2015","462327","455140.0","","216847.0"
"2015","462336","456043.0","","159099.0"
"2015","462345","864145.0","","421106.0"
"2015","462354","3656816.0","4980390.0","2570170.0"
"2015","462363","3111423.0","3300910.0","881756.0"
"2015","462372","6413640.0","4522950.0","1437130.0"
"2015","462390","214694.0","","261489.0"
"2015","465812","105156517.0","92467100.0","11090400.0"
"2015","466152","2351934.0","","538444.0"
"2015","466161","1302524.0","","438580.0"
"2015","466170","3283010.0","","680648.0"
"2015","466189","2284951.0","","568095.0"
"2015","466514","4160613.0","","1613500.0"
"2015","466921","11714301.0","","4979980.0"
"2015","466930","9663170.0","","5220490.0"
"2015","467058","2603226.0","3334260.0","1143740.0"
"2015","467094","2448838.0","","662357.0"
"2015","467368","5547671.0","","2176580.0"
"2015","467784","3558966.0","","1430320.0"
"2015","467793","2180631.0","","978289.0"
"2015","467863","2156936.0","","837561.0"
"2015","467872","2213105.0","","956983.0"
"2015","467906","1978197.0","","745720.0"
"2015","468006","1296809.0","1560960.0","494940.0"
"2015","468015","4357191.0","7214520.0","2225130.0"
"2015","468024","10477813.0","12191100.0","4396900.0"
"2015","468246","1465342.0","","924034.0"
"2015","468255","911445.0","","1239900.0"
"2015","468398","4708389.0","6596300.0","1262690.0"
"2015","468732","3055472.0","","1333390.0"
"2015","468769","1191884.0","","464487.0"
"2015","468848","3626673.0","","1353880.0"
"2015","468909","7773813.0","","2137110.0"
"2015","468963","6003223.0","","2118090.0"
"2015","469054","4199508.0","","1628820.0"
"2015","469197","1086456.0","","488058.0"
"2015","469610","11023281.0","","3341510.0"
"2015","469629","2853796.0","3363610.0","2130380.0"
"2015","469638","3762895.0","","1315690.0"
"2015","469647","3592914.0","","1025780.0"
"2015","469911","2473918.0","","715958.0"
"2015","469920","2200258.0","","660612.0"
"2015","469957","2010935.0","","933319.0"
"2015","469993","150242.0","","119658.0"
"2015","470038","10370298.0","","2566970.0"
"2015","470047","473806.0","","210634.0"
"2015","470092","5727149.0","13870800.0","3237620.0"
"2015","470162","6944793.0","10411200.0","3716160.0"
"2015","470223","18995.0","","850.0"
"2015","470296","150550.0","","65198.0"
"2015","470393","1135158.0","","447263.0"
"2015","470861","5300646.0","4132720.0","1376090.0"
"2015","470870","2785157.0","3052180.0","945980.0"
"2015","470889","5811336.0","4591940.0","1439990.0"
"2015","470898","3266836.0","3496240.0","1168260.0"
"2015","470904","3015510.0","3410780.0","890391.0"
"2015","474863","15470071.0","14155100.0","6552090.0"
"2015","474881","2556645.0","","1828820.0"
"2015","474890","11778586.0","8654290.0","1215520.0"
"2015","474906","3519129.0","2456270.0","735076.0"
"2015","474915","3541195.0","","1062550.0"
"2015","474924","1737597.0","","695544.0"
"2015","474933","689142.0","","821952.0"
"2015","474942","1221724.0","","1253740.0"
"2015","474997","4329732.0","4749850.0","1858610.0"
"2015","475015","2787826.0","","1740900.0"
"2015","475024","3684128.0","","1376800.0"
"2015","475033","11634020.0","22851400.0","12920400.0"
"2015","475042","2617760.0","4912070.0","1601710.0"
"2015","475060","4882912.0","5250880.0","981727.0"
"2015","475079","2002651.0","3316590.0","324006.0"
"2015","475097","4171932.0","","1534020.0"
"2015","475121","98480737.0","120789000.0","46638700.0"
"2015","475130","3782485.0","3811280.0","1389400.0"
"2015","475185","662241.0","4702780.0","2409570.0"
"2015","475194","3987164.0","4739100.0","911866.0"
"2015","475200","3610637.0","","1477990.0"
"2015","475255","754609.0","","191850.0"
"2015","475273","16854768.0","","9054030.0"
"2015","475282","827771.0","","368402.0"
"2015","475291","2400413.0","4401280.0","1296400.0"
"2015","475325","4101327.0","","1356850.0"
"2015","475352","9537443.0","","2931470.0"
"2015","475370","12207799.0","","3067620.0"
"2015","475389","428527.0","","230207.0"
"2015","475404","639888.0","","333456.0"
"2015","475413","481127.0","","279652.0"
"2015","475422","1260791.0","","887525.0"
"2015","475431","0.0","","567054.0"
"2015","475459","5634991.0","","1565770.0"
"2015","475468","1057203.0","","656330.0"
"2015","475477","2207698.0","","1430750.0"
"2015","475495","8729633.0","8257550.0","4006230.0"
"2015","475501","1076800.0","","753540.0"
"2015","475510","1935167.0","1880180.0","633980.0"
"2015","475529","796392.0","","496176.0"
"2015","475538","585648.0","","238947.0"
"2015","475547","1446754.0","","463482.0"
"2015","475556","1682759.0","","616442.0"
"2015","475565","265895.0","25941800.0","10840000.0"
"2015","475574","539805.0","","260829.0"
"2015","475583","1445022.0","","502363.0"
"2015","475592","748559.0","","874784.0"
"2015","475608","2075751.0","5673400.0","3189010.0"
"2015","475617","9366603.0","","2497140.0"
"2015","475626","471079.0","","131960.0"
"2015","475635","611481.0","579051.0","140000.0"
"2015","475644","241402.0","","185908.0"
"2015","475653","139818.0","","1.0"
"2015","475680","1126778.0","","230496.0"
"2015","475699","4488361.0","5304110.0","1828130.0"
"2015","475705","303470.0","","424241.0"
"2015","475714","1589299.0","1507940.0","1174300.0"
"2015","475723","293958.0","","1841520.0"
"2015","475732","19629630.0","","8743430.0"
"2015","475741","4904150.0","","2262480.0"
"2015","475750","3260086.0","","1676610.0"
"2015","475811","4846046.0","4322680.0","2153930.0"
"2015","475839","2929288.0","2926980.0","1332220.0"
"2015","475866","4949066.0","","2013660.0"
"2015","476179","1846198.0","","400040.0"
"2015","476230","1129457.0","","452559.0"
"2015","476294","1422712.0","","603551.0"
"2015","476300","5053683.0","4150160.0","4150160.0"
"2015","476337","1995532.0","","643947.0"
"2015","476346","2390013.0","","981591.0"
"2015","476355","1582975.0","","906033.0"
"2015","476470","4138489.0","","2975210.0"
"2015","476489","623986.0","","326109.0"
"2015","476498","736152.0","","318769.0"
"2015","476504","856945.0","","527412.0"
"2015","476513","517188.0","","193475.0"
"2015","476522","720711.0","","614455.0"
"2015","476531","183298.0","","114581.0"
"2015","476540","405038.0","","320138.0"
"2015","476559","353404.0","","319962.0"
"2015","476568","184625.0","","122113.0"
"2015","476577","2321912.0","2167810.0","1068850.0"
"2015","476586","954784.0","","729284.0"
"2015","476595","1104706.0","","723779.0"
"2015","476601","1450553.0","2079390.0","766633.0"
"2015","476610","267179.0","","358780.0"
"2015","476629","1298265.0","","306864.0"
"2015","476674","247136.0","","159716.0"
"2015","476683","3377847.0","","1062730.0"
"2015","476692","81669.0","617832.0","136121.0"
"2015","476708","717423.0","","436889.0"
"2015","476717","3557853.0","3728320.0","863239.0"
"2015","476726","3300212.0","","866876.0"
"2015","476735","371516.0","","141128.0"
"2015","476744","1141366.0","","188422.0"
"2015","476753","3034705.0","","1540670.0"
"2015","476771","367119.0","","315901.0"
"2015","476780","228701.0","","97491.0"
"2015","476799","470425.0","","256160.0"
"2015","476805","409082.0","","215927.0"
"2015","476814","1470433.0","","542220.0"
"2015","476823","582370.0","","269385.0"
"2015","476841","1946482.0","","922134.0"
"2015","476850","478217.0","","133029.0"
"2015","476869","1809436.0","","709370.0"
"2015","476878","628542.0","","335267.0"
"2015","476887","1555656.0","","688168.0"
"2015","476896","1054864.0","","151450.0"
"2015","476902","321770.0","","74780.0"
"2015","476911","3350816.0","","1606000.0"
"2015","476939","411232.0","","511072.0"
"2015","476948","5261985.0","4450750.0","1239880.0"
"2015","476957","92026.0","","71193.0"
"2015","476966","2726215.0","","1999740.0"
"2015","476975","63603436.0","49142200.0","19596800.0"
"2015","476984","2015057.0","","851168.0"
"2015","476993","1686773.0","","1048010.0"
"2015","477002","316484.0","","87160.0"
"2015","477039","12200843.0","","3537900.0"
"2015","477950","3342496.0","2942580.0","886877.0"
"2015","477996","1864777.0","","574925.0"
"2015","478005","2094362.0","","470246.0"
"2015","478014","2292339.0","","716265.0"
"2015","478582","1762316.0","","413770.0"
"2015","478591","1711029.0","","660099.0"
"2015","478616","1417690.0","","368396.0"
"2015","478634","7759862.0","5091630.0","1332480.0"
"2015","478661","2842047.0","","758579.0"
"2015","478917","610751.0","","225193.0"
