"year","university","research_total","endowment_value_fiscal_year_end","total_expenses","total_salaries"
"2015","199740","0.0","","22894000.0","11732200.0"
"2015","199759","0.0","26057800.0","26349200.0","12126900.0"
"2015","199768","0.0","4845160.0","29707400.0","12334300.0"
"2015","199786","0.0","11262900.0","33129300.0","16874100.0"
"2015","199795","0.0","214916.0","12585000.0","5492840.0"
"2015","199838","0.0","5432280.0","31805400.0","16970200.0"
"2015","199847","172656000.0","1167400000.0","1166080000.0","596632000.0"
"2015","199856","0.0","3991880.0","158711000.0","80946800.0"
"2015","199865","0.0","54899300.0","32043000.0","11283100.0"
"2015","199883","0.0","","","1290560.0"
"2015","199892","0.0","68260.0","31845300.0","15958200.0"
"2015","199908","0.0","2255700.0","23630500.0","12105700.0"
"2015","199926","0.0","4849750.0","32893300.0","15233700.0"
"2015","199953","0.0","955327.0","18426000.0","8744540.0"
"2015","199962","0.0","51114100.0","61734200.0","28062600.0"
"2015","199971","0.0","223612.0","431959.0","161784.0"
"2015","199980","0.0","","","196590.0"
"2015","199999","789972.0","27154000.0","137289000.0","64799800.0"
"2015","200004","1680970.0","67235400.0","210738000.0","95076200.0"
"2015","200013","0.0","","11223600.0","3933720.0"
"2015","200022","0.0","9476870.0","53224700.0","20672500.0"
"2015","200059","126876.0","12095500.0","27467000.0","13181700.0"
"2015","200086","0.0","1525190.0","9547540.0","3384240.0"
"2015","200110","0.0","","","380700.0"
"2015","200129","0.0","","","175838.0"
"2015","200156","0.0","34302000.0","20592200.0","9071730.0"
"2015","200165","0.0","","","378387.0"
"2015","200192","0.0","8160820.0","17872300.0","8181080.0"
"2015","200208","673689.0","1457730.0","12589000.0","5519200.0"
"2015","200217","0.0","50956700.0","62611600.0","30022100.0"
"2015","200226","204313.0","","21522800.0","9150400.0"
"2015","200253","406877.0","17843900.0","56640100.0","27799800.0"
"2015","200262","0.0","","","40071.0"
"2015","200280","49056300.0","169104000.0","442060000.0","222038000.0"
"2015","200305","0.0","15520600.0","44315100.0","18187400.0"
"2015","200314","0.0","2605940.0","9443040.0","4190400.0"
"2015","200332","107368000.0","414255.0","406048000.0","193728000.0"
"2015","200341","0.0","","19104300.0","7916640.0"
"2015","200387","0.0","","","317803.0"
"2015","200466","0.0","1320490.0","4502270.0","1470880.0"
"2015","200484","0.0","207289.0","4996720.0","2035720.0"
"2015","200527","188351.0","1879510.0","16286600.0","5559360.0"
"2015","200554","305641.0","726842.0","28989500.0","10878100.0"
"2015","200572","181308.0","5538240.0","26440200.0","10996700.0"
"2015","200590","0.0","","2327590.0","975866.0"
"2015","200624","0.0","","675948.0","358328.0"
"2015","200633","0.0","","4025190.0","633490.0"
"2015","200785","0.0","","4497130.0","1584450.0"
"2015","200800","40612200.0","233224000.0","474290000.0","209870000.0"
"2015","200828","0.0","","","388534.0"
"2015","200873","0.0","183662.0","908737.0","391638.0"
"2015","201016","0.0","","17562900.0","7315970.0"
"2015","201034","0.0","","","1921750.0"
"2015","201061","0.0","1737990.0","6458240.0","1839220.0"
"2015","201098","0.0","","","722678.0"
"2015","201104","0.0","46425200.0","87368800.0","44332200.0"
"2015","201131","0.0","","","987706.0"
"2015","201140","0.0","23773800.0","5655260.0","2511470.0"
"2015","201159","0.0","","","1622450.0"
"2015","201177","358605.0","1283040.0","","3270700.0"
"2015","201195","601039.0","155728000.0","96126600.0","44558700.0"
"2015","201283","0.0","477677.0","12380300.0","5694990.0"
"2015","201371","0.0","23113600.0","22444400.0","9422800.0"
"2015","201399","0.0","","3551590.0","1417070.0"
"2015","201441","7561900.0","156028000.0","352155000.0","165123000.0"
"2015","201469","0.0","","7165780.0","2997800.0"
"2015","201478","0.0","","","1107240.0"
"2015","201496","0.0","","","2135300.0"
"2015","201539","0.0","","","1106190.0"
"2015","201548","0.0","73514000.0","71118300.0","31421400.0"
"2015","201609","0.0","","","120186.0"
"2015","201618","0.0","","","428054.0"
"2015","201627","0.0","","","122821.0"
"2015","201645","348381000.0","1776000000.0","874304000.0","346900000.0"
"2015","201654","0.0","26812400.0","85112400.0","36569200.0"
"2015","201672","0.0","2847810.0","28089900.0","13580100.0"
"2015","201681","0.0","","","864026.0"
"2015","201690","957406.0","2551840.0","50746000.0","19440400.0"
"2015","201751","0.0","3065090.0","5625110.0","1950870.0"
"2015","201803","0.0","","","416877.0"
"2015","201821","0.0","5423810.0","","5188580.0"
"2015","201858","0.0","4135940.0","15508800.0","6051600.0"
"2015","201867","0.0","534539.0","1464480.0","681404.0"
"2015","201885","185805000.0","1193540000.0","1097780000.0","438804000.0"
"2015","201928","0.0","6382940.0","89985100.0","42288300.0"
"2015","201946","42004.0","1640540.0","","14635300.0"
"2015","201955","21377.0","457032.0","","20749600.0"
"2015","201964","0.0","4487410.0","30291100.0","12519900.0"
"2015","201973","0.0","9366980.0","38042500.0","16835000.0"
"2015","201982","0.0","","","285604.0"
"2015","202046","0.0","27078600.0","21328600.0","8100280.0"
"2015","202055","0.0","","","2042090.0"
"2015","202073","0.0","38728400.0","19619600.0","10286500.0"
"2015","202134","9601740.0","7403080.0","300342000.0","127192000.0"
"2015","202152","0.0","","","655443.0"
"2015","202161","0.0","","10332900.0","3589520.0"
"2015","202170","0.0","11733300.0","42390600.0","12888200.0"
"2015","202222","0.0","","183791000.0","92412700.0"
"2015","202356","0.0","60871200.0","294268000.0","134261000.0"
"2015","202435","0.0","","2921220.0","1259620.0"
"2015","202453","0.0","","","159333.0"
"2015","202480","97034000.0","500407000.0","435315000.0","178146000.0"
"2015","202514","0.0","14862700.0","19065300.0","8191570.0"
"2015","202523","762661.0","812300000.0","123157000.0","45730100.0"
"2015","202648","0.0","1992340.0","16850100.0","8582450.0"
"2015","202657","0.0","","","1702800.0"
"2015","202684","0.0","","7104030.0","1816570.0"
"2015","202736","0.0","","","427363.0"
"2015","202763","0.0","35835000.0","86567600.0","39636100.0"
"2015","202806","0.0","5497000.0","63910000.0","30763000.0"
"2015","202888","0.0","","","161466.0"
"2015","202903","0.0","","4323060.0","1031410.0"
"2015","202912","0.0","3504730.0","","4931250.0"
"2015","202949","0.0","","","3200580.0"
"2015","202985","0.0","","","307946.0"
"2015","203030","0.0","","","1150920.0"
"2015","203067","0.0","205478000.0","45816000.0","19377100.0"
"2015","203085","1155690.0","45764700.0","31957400.0","11281600.0"
"2015","203128","0.0","70325500.0","33646700.0","13787500.0"
"2015","203146","0.0","","","2704100.0"
"2015","203155","0.0","4814440.0","45374300.0","21437200.0"
"2015","203225","0.0","","","1067820.0"
"2015","203234","0.0","","","593686.0"
"2015","203289","0.0","","1483350.0","827503.0"
"2015","203313","0.0","","5503470.0","1811790.0"
"2015","203331","0.0","253710.0","19031700.0","9089860.0"
"2015","203368","5006210.0","205197000.0","94400200.0","42940400.0"
"2015","203386","0.0","","28098000.0","11352000.0"
"2015","203438","0.0","","","863811.0"
"2015","203447","0.0","","","6975510.0"
"2015","203456","0.0","","","3840000.0"
"2015","203465","207281.0","","","16105000.0"
"2015","203474","0.0","","","8082410.0"
"2015","203483","29694.0","","","7662530.0"
"2015","203492","0.0","","","6251930.0"
"2015","203517","19561400.0","123602000.0","676114000.0","250528000.0"
"2015","203526","14169.0","","","6581440.0"
"2015","203535","529322.0","218644000.0","106273000.0","42702500.0"
"2015","203544","0.0","","","8094000.0"
"2015","203580","0.0","32722500.0","22381300.0","8164070.0"
"2015","203599","0.0","2836910.0","65761700.0","34296200.0"
"2015","203614","0.0","","","1826730.0"
"2015","203678","0.0","1563630.0","27936400.0","14012900.0"
"2015","203720","0.0","","3474610.0","1751970.0"
"2015","203739","0.0","","2283180.0","1203460.0"
"2015","203748","0.0","34134000.0","104398000.0","41617400.0"
"2015","203757","0.0","11003100.0","30761600.0","13874400.0"
"2015","203775","32272.0","18350900.0","35218000.0","14607400.0"
"2015","203845","0.0","77830700.0","41372700.0","17445700.0"
"2015","203881","0.0","924173.0","16367800.0","7361930.0"
"2015","203942","0.0","","","490315.0"
"2015","203960","0.0","12801800.0","16202900.0","9377570.0"
"2015","203997","0.0","44817500.0","7212200.0","2523310.0"
"2015","204006","409800.0","","","13502100.0"
"2015","204015","579821.0","","","9668220.0"
"2015","204024","16234700.0","620590000.0","553193000.0","204645000.0"
"2015","204060","0.0","","3420220.0","697411.0"
"2015","204121","0.0","","","274550.0"
"2015","204158","0.0","","","1940790.0"
"2015","204176","0.0","","15109000.0","8116870.0"
"2015","204185","0.0","140147000.0","55723700.0","24107000.0"
"2015","204194","0.0","16345800.0","35450300.0","15615500.0"
"2015","204200","0.0","38193000.0","39174400.0","20808600.0"
"2015","204255","0.0","10445700.0","26761300.0","9914780.0"
"2015","204264","0.0","74492000.0","36924400.0","18840000.0"
"2015","204316","0.0","","6626520.0","2496760.0"
"2015","204334","0.0","","","475922.0"
"2015","204422","0.0","3389370.0","23454300.0","10288000.0"
"2015","204431","0.0","","","132081.0"
"2015","204440","0.0","862074.0","27187300.0","9722310.0"
"2015","204459","0.0","","","876103.0"
"2015","204468","0.0","7542100.0","30640000.0","13399400.0"
"2015","204477","14085500.0","11568500.0","76659500.0","31389100.0"
"2015","204486","0.0","","45089700.0","19507900.0"
"2015","204501","994830.0","871965000.0","182985000.0","80752400.0"
"2015","204592","0.0","","538537.0","131381.0"
"2015","204608","0.0","","17526600.0","7737940.0"
"2015","204617","0.0","27049200.0","35652500.0","14324000.0"
"2015","204626","0.0","","7534900.0","2256920.0"
"2015","204635","1244670.0","167664000.0","89169700.0","38832200.0"
"2015","204662","631968.0","3309340.0","12389400.0","5825370.0"
"2015","204671","88189.0","4931620.0","13779600.0","7713070.0"
"2015","204680","14342.0","2153420.0","16330000.0","8431480.0"
"2015","204699","443397.0","4935780.0","16892100.0","8334340.0"
"2015","204705","8806.0","3447880.0","23642700.0","12187800.0"
"2015","204714","0.0","","","385880.0"
"2015","204723","0.0","","","599823.0"
"2015","204769","0.0","","","254856.0"
"2015","204778","0.0","","","211745.0"
"2015","204796","504438000.0","3640910000.0","5203890000.0","2315030000.0"
"2015","204802","9675.0","","","3507110.0"
"2015","204820","4660.0","","","8601000.0"
"2015","204839","13855.0","","","7744920.0"
"2015","204848","8768.0","","","7897940.0"
"2015","204857","53845400.0","506989000.0","706750000.0","337376000.0"
"2015","204866","5077.0","","","7819510.0"
"2015","204884","0.0","","2872720.0","1254070.0"
"2015","204893","0.0","","","761749.0"
"2015","204909","197964.0","216063000.0","69908700.0","28747000.0"
"2015","204936","0.0","91520700.0","64885500.0","31796900.0"
"2015","204945","271860.0","1829950.0","89604600.0","43004800.0"
"2015","204963","0.0","","","361003.0"
"2015","204981","0.0","","","581109.0"
"2015","204990","0.0","5626.0","1943160.0","1026280.0"
"2015","205027","0.0","29486600.0","8704940.0","3409560.0"
"2015","205054","0.0","","3934770.0","2286400.0"
"2015","205090","0.0","","","991871.0"
"2015","205124","0.0","368668.0","3205780.0","1277450.0"
"2015","205142","0.0","","","86765.0"
"2015","205179","0.0","","22742300.0","8596260.0"
"2015","205203","0.0","23496300.0","25522700.0","10759100.0"
"2015","205391","0.0","","3024350.0","1252980.0"
"2015","205443","0.0","19273100.0","62118300.0","26607700.0"
"2015","205470","0.0","49426500.0","163066000.0","80346800.0"
"2015","205513","0.0","","959846.0","515552.0"
"2015","205568","0.0","","5919630.0","1788380.0"
"2015","205610","0.0","","13202400.0","4483700.0"
"2015","205647","0.0","","8176180.0","2748580.0"
"2015","205841","0.0","4516600.0","82905000.0","38954800.0"
"2015","205887","0.0","","11933700.0","3469300.0"
"2015","205957","0.0","55126600.0","61684000.0","24861600.0"
"2015","205966","18.0","2076540.0","25347500.0","10220100.0"
"2015","206011","0.0","4773220.0","18495100.0","8638100.0"
"2015","206039","0.0","","","347418.0"
"2015","206048","0.0","9091490.0","43943900.0","19643900.0"
"2015","206084","46406100.0","282637000.0","895645000.0","395137000.0"
"2015","206154","0.0","","511277.0","332253.0"
"2015","206172","0.0","","","423917.0"
"2015","206181","0.0","","","1044430.0"
"2015","206215","0.0","27627900.0","6155580.0","2311430.0"
"2015","206224","0.0","","2538610.0","1217660.0"
"2015","206279","70882.0","777977.0","24109100.0","12205400.0"
"2015","206288","0.0","4280720.0","8629580.0","4879930.0"
"2015","206321","0.0","","","1238180.0"
"2015","206330","0.0","","15134400.0","5634160.0"
"2015","206349","0.0","21980900.0","23909000.0","12461100.0"
"2015","206394","0.0","","2660980.0","1450020.0"
"2015","206437","0.0","21925800.0","48918700.0","22078100.0"
"2015","206446","0.0","387750.0","14658900.0","6366090.0"
"2015","206482","0.0","","","612708.0"
"2015","206491","0.0","9690320.0","16294700.0","4864060.0"
"2015","206507","0.0","37689100.0","24255700.0","10449700.0"
"2015","206516","0.0","1080880.0","2888450.0","1085820.0"
"2015","206525","204676.0","102505000.0","53663200.0","22022400.0"
"2015","206589","991509.0","280453000.0","88427800.0","38527300.0"
"2015","206604","32992400.0","125198000.0","387459000.0","187781000.0"
"2015","206613","0.0","","","4654910.0"
"2015","206622","0.0","156378000.0","165416000.0","65715000.0"
"2015","206631","0.0","","6322880.0","2608270.0"
"2015","206695","3332280.0","225565000.0","200583000.0","90342400.0"
"2015","206783","0.0","","","215450.0"
"2015","206817","0.0","7282630.0","15247400.0","5740600.0"
"2015","206835","0.0","5903030.0","20505300.0","8179840.0"
"2015","206862","0.0","23569500.0","45929400.0","17274800.0"
"2015","206880","0.0","","","557636.0"
"2015","206905","0.0","","","2716450.0"
"2015","206914","213253.0","16079000.0","65299200.0","26624400.0"
"2015","206923","0.0","","26167800.0","9182870.0"
"2015","206932","0.0","","","916852.0"
"2015","206941","4842560.0","27860000.0","194550000.0","87026800.0"
"2015","206969","0.0","","","26000.0"
"2015","206996","0.0","","21419300.0","6295620.0"
"2015","207041","242484.0","22163400.0","66618600.0","23330100.0"
"2015","207050","0.0","2004370.0","22702300.0","7380900.0"
"2015","207069","0.0","667244.0","15337600.0","6934650.0"
"2015","207087","0.0","","","193444.0"
"2015","207102","0.0","","","152270.0"
"2015","207157","0.0","337195.0","3922620.0","1954220.0"
"2015","207166","0.0","","","22000.0"
"2015","207209","20904800.0","44446700.0","59684000.0","20939800.0"
"2015","207236","0.0","25142.0","21979500.0","8466870.0"
"2015","207254","0.0","","27100300.0","8331060.0"
"2015","207263","7578520.0","14594900.0","115830000.0","49179900.0"
"2015","207272","0.0","","","48319.0"
"2015","207281","11423.0","5587530.0","39324300.0","13923300.0"
"2015","207290","0.0","3933060.0","27489000.0","8345900.0"
"2015","207306","122006.0","17653300.0","22167700.0","12768500.0"
"2015","207315","3252200.0","5248250.0","171501000.0","44638200.0"
"2015","207324","0.0","29929200.0","54676700.0","18859700.0"
"2015","207342","67882000.0","41310000.0","955108000.0","497674000.0"
"2015","207351","0.0","4149000.0","20447700.0","6956750.0"
"2015","207388","130084000.0","384853000.0","825516000.0","323958000.0"
"2015","207397","32246.0","96389.0","42274000.0","16159600.0"
"2015","207403","0.0","115524000.0","41959800.0","18618400.0"
"2015","207449","0.0","314434.0","79464400.0","34283500.0"
"2015","207458","0.0","99356500.0","74288700.0","33318500.0"
"2015","207500","112343000.0","1042860000.0","905616000.0","361884000.0"
"2015","207537","0.0","","","279015.0"
"2015","207564","3801.0","3232040.0","43992300.0","17082000.0"
"2015","207582","216086.0","41353600.0","99779600.0","36962700.0"
"2015","207625","0.0","","2921790.0","1237300.0"
"2015","207661","71098.0","13023900.0","45149100.0","15855200.0"
"2015","207670","0.0","","49842200.0","20972100.0"
"2015","207689","0.0","11788300.0","15108800.0","6404470.0"
"2015","207704","0.0","","","305501.0"
"2015","207722","228218.0","12210200.0","18182500.0","7454990.0"
"2015","207740","0.0","3830820.0","17057600.0","6950760.0"
"2015","207786","0.0","","","27012.0"
"2015","207847","152683.0","22175200.0","55917600.0","24631000.0"
"2015","207856","0.0","861643.0","8300320.0","4349730.0"
"2015","207865","482445.0","22267900.0","68942300.0","31013300.0"
"2015","207935","0.0","3763840.0","140381000.0","64602100.0"
"2015","207962","0.0","","17611100.0","5683230.0"
"2015","207971","23196200.0","1043050000.0","216581000.0","97169900.0"
"2015","208017","0.0","","","117723.0"
"2015","208026","0.0","","","1225300.0"
"2015","208035","0.0","5019460.0","14212800.0","5982080.0"
"2015","208044","0.0","","","127469.0"
"2015","208053","0.0","","","2959230.0"
"2015","208080","0.0","","","193161.0"
"2015","208123","0.0","","","800803.0"
"2015","208187","0.0","","","937480.0"
"2015","208239","0.0","","20534600.0","6317940.0"
"2015","208248","0.0","","","1254880.0"
"2015","208275","0.0","2614140.0","22498800.0","11140400.0"
"2015","208318","0.0","15410800.0","64388200.0","25593200.0"
"2015","208390","0.0","5101200.0","121340000.0","36747800.0"
"2015","208406","0.0","14612300.0","58737800.0","30316300.0"
"2015","208415","0.0","3007510.0","16536600.0","6244000.0"
"2015","208433","0.0","","","568368.0"
"2015","208479","0.0","","8744000.0","4118000.0"
"2015","208488","0.0","7772180.0","162837000.0","30713700.0"
"2015","208512","0.0","","4168720.0","2721440.0"
"2015","208637","0.0","","","1186880.0"
"2015","208646","320920.0","10684000.0","52263500.0","20875200.0"
"2015","208655","0.0","","","787179.0"
"2015","208725","0.0","2057810.0","5256700.0","2377220.0"
"2015","208822","0.0","20894400.0","68688400.0","33942500.0"
"2015","208859","0.0","","","505867.0"
"2015","208965","0.0","","7150900.0","2830090.0"
"2015","209038","0.0","12170400.0","126491000.0","55738300.0"
"2015","209056","3769630.0","224943000.0","121027000.0","55310300.0"
"2015","209065","0.0","102902000.0","63671700.0","30745700.0"
"2015","209074","184871.0","4587880.0","56405500.0","29859800.0"
"2015","209108","0.0","19008700.0","18984700.0","7982400.0"
"2015","209153","0.0","","","491413.0"
"2015","209205","0.0","","","1481580.0"
"2015","209241","0.0","16962700.0","","3284880.0"
"2015","209250","505000.0","","91928000.0","45572000.0"
"2015","209287","0.0","7147000.0","12081000.0","6269000.0"
"2015","209296","560318.0","1365870.0","21536400.0","11639200.0"
"2015","209409","0.0","12417400.0","12362900.0","5886240.0"
"2015","209490","217876000.0","571341000.0","2271510000.0","1114620000.0"
"2015","209506","689367.0","23466300.0","65033400.0","28419700.0"
"2015","209533","0.0","2402820.0","5918470.0","3156940.0"
"2015","209542","203101000.0","569978000.0","938778000.0","434791000.0"
"2015","209551","74965700.0","719111000.0","854593000.0","367224000.0"
"2015","209603","0.0","17035400.0","15991200.0","7619230.0"
"2015","209612","2280920.0","62730200.0","107500000.0","52801700.0"
"2015","209667","0.0","","","650400.0"
"2015","209676","0.0","","","1358610.0"
"2015","209694","0.0","","","491414.0"
"2015","209700","0.0","","","803933.0"
"2015","209719","0.0","","","167947.0"
"2015","209746","0.0","","265226000.0","146028000.0"
"2015","209807","47952600.0","2584990.0","461589000.0","202914000.0"
"2015","209825","1084000.0","150666000.0","122572000.0","49752000.0"
"2015","209922","1845020.0","524449000.0","87235700.0","37446800.0"
"2015","209940","119496.0","7899740.0","56473500.0","24064200.0"
"2015","209986","0.0","","","169018.0"
"2015","210076","0.0","","19088800.0","8123460.0"
"2015","210100","0.0","","","368857.0"
"2015","210146","814524.0","27993600.0","82447400.0","38002400.0"
"2015","210155","0.0","851280.0","30411800.0","11565000.0"
"2015","210234","0.0","4119420.0","41885900.0","11211000.0"
"2015","210270","0.0","13636100.0","29476200.0","14849700.0"
"2015","210304","0.0","10833700.0","21698700.0","8370300.0"
"2015","210331","0.0","3112750.0","23811800.0","8746840.0"
"2015","210340","0.0","","","298872.0"
"2015","210359","0.0","","1956710.0","851952.0"
"2015","210368","0.0","1134350.0","7710160.0","4784880.0"
"2015","210401","2402000.0","240942000.0","97140000.0","42258100.0"
"2015","210429","2047330.0","13567500.0","95909400.0","42685900.0"
"2015","210438","1077090.0","2779570.0","20552300.0","10873400.0"
"2015","210456","0.0","","","2557900.0"
"2015","210474","0.0","","","349147.0"
"2015","210483","0.0","","5047040.0","1941020.0"
"2015","210492","304396.0","60025000.0","","5838750.0"
"2015","210508","0.0","","","1429330.0"
"2015","210571","0.0","65568500.0","54443200.0","20040700.0"
"2015","210599","0.0","","","2367680.0"
"2015","210605","0.0","8534160.0","121237000.0","66114500.0"
"2015","210669","1387110.0","183134000.0","79927500.0","31353500.0"
"2015","210711","0.0","","","379176.0"
"2015","210739","0.0","69221000.0","65296200.0","25948400.0"
"2015","210748","0.0","","","265289.0"
"2015","210775","0.0","22407700.0","54591500.0","22141600.0"
"2015","210784","0.0","","","934149.0"
"2015","210809","236360.0","52954600.0","36066600.0","15227600.0"
"2015","210890","0.0","","4226630.0","1289920.0"
"2015","210906","0.0","","10166500.0","3525540.0"
"2015","210942","0.0","","40340200.0","11929100.0"
"2015","210951","0.0","","7269570.0","1147810.0"
"2015","210960","0.0","","29456500.0","8723250.0"
"2015","211006","0.0","","","3155990.0"
"2015","211024","0.0","2109240.0","14303700.0","7128670.0"
"2015","211079","0.0","1408590.0","26850600.0","10007500.0"
"2015","211088","775000.0","67727000.0","127161000.0","37166000.0"
"2015","211130","0.0","1813360.0","3506120.0","1858460.0"
"2015","211149","0.0","6182200.0","6019280.0","2065000.0"
"2015","211158","644009.0","30115700.0","183641000.0","78429200.0"
"2015","211200","0.0","","6852410.0","2289520.0"
"2015","211273","2330000.0","867728000.0","117866000.0","50385000.0"
"2015","211291","2478000.0","","205637000.0","95116000.0"
"2015","211307","0.0","6343600.0","83971100.0","41415300.0"
"2015","211316","0.0","","741299.0","407314.0"
"2015","211334","0.0","","","636297.0"
"2015","211343","0.0","2340520.0","34732000.0","15953300.0"
"2015","211352","0.0","43708900.0","52519100.0","19664500.0"
"2015","211361","105057.0","21584600.0","140734000.0","62275900.0"
"2015","211398","0.0","","2230940.0","878722.0"
"2015","211431","0.0","23463300.0","43499300.0","20093100.0"
"2015","211440","206353000.0","1318050000.0","1085370000.0","579006000.0"
"2015","211468","0.0","26687900.0","30022500.0","14999600.0"
"2015","211477","0.0","","19562700.0","9310990.0"
"2015","211556","0.0","83921000.0","53503200.0","24191800.0"
"2015","211583","0.0","9284440.0","38342900.0","16799200.0"
"2015","211608","3844.0","1671510.0","41560900.0","16394400.0"
"2015","211617","0.0","","8210330.0","3285560.0"
"2015","211635","0.0","","","1757960.0"
"2015","211644","248971.0","31083700.0","108113000.0","47116000.0"
"2015","211802","25774.0","","","1984600.0"
"2015","211820","0.0","","1608430.0","910090.0"
"2015","211893","0.0","128728000.0","20228800.0","6825480.0"
"2015","211909","0.0","","1098880.0","440094.0"
"2015","211927","0.0","2549630.0","104544000.0","45836700.0"
"2015","211981","250695.0","30634400.0","55429300.0","25031900.0"
"2015","212009","3192260.0","415079000.0","123359000.0","54444800.0"
"2015","212045","0.0","","5443050.0","2789770.0"
"2015","212054","106228000.0","668386000.0","991482000.0","497892000.0"
"2015","212072","0.0","","3180200.0","1723250.0"
"2015","212106","15362000.0","296807000.0","278713000.0","131012000.0"
"2015","212115","286160.0","17575500.0","117621000.0","52110100.0"
"2015","212133","0.0","28863500.0","63806300.0","28891400.0"
"2015","212160","104187.0","21432300.0","115085000.0","52121500.0"
"2015","212197","0.0","69815000.0","66265200.0","28425100.0"
"2015","212212","0.0","","","117583.0"
"2015","212230","0.0","","","145884.0"
"2015","212267","0.0","","","338915.0"
"2015","212276","0.0","","","292509.0"
"2015","212285","0.0","","","123678.0"
"2015","212294","0.0","","","190753.0"
"2015","212300","0.0","","","226093.0"
"2015","212328","0.0","","","422667.0"
"2015","212337","0.0","","","490838.0"
"2015","212355","0.0","","","440784.0"
"2015","212373","0.0","","","274492.0"
"2015","212382","0.0","","","350719.0"
"2015","212391","0.0","","","362145.0"
"2015","212434","0.0","","3734770.0","1716520.0"
"2015","212443","0.0","2425550.0","2178500.0","1067580.0"
"2015","212452","0.0","","881911.0","506758.0"
"2015","212568","0.0","","","2001490.0"
"2015","212577","4118000.0","334620000.0","126449000.0","52663900.0"
"2015","212601","844000.0","58151000.0","81790000.0","39120000.0"
"2015","212656","0.0","39260600.0","36895400.0","16099300.0"
"2015","212674","863959.0","295911000.0","129661000.0","53289100.0"
"2015","212753","0.0","","","470863.0"
"2015","212771","0.0","4180470.0","4533160.0","1998780.0"
"2015","212805","0.0","109623000.0","72987800.0","26990000.0"
"2015","212832","0.0","23267000.0","44687000.0","18261000.0"
"2015","212869","0.0","861793.0","23016900.0","12566700.0"
"2015","212878","26190.0","34483400.0","176919000.0","76967900.0"
"2015","212911","3447750.0","485556000.0","97001200.0","40498800.0"
"2015","212975","0.0","","23095800.0","9434990.0"
"2015","212984","0.0","16883900.0","39647300.0","18937200.0"
"2015","212993","0.0","","2062600.0","625150.0"
"2015","213002","0.0","","7244750.0","2806470.0"
"2015","213011","0.0","17445600.0","52446100.0","17165700.0"
"2015","213020","1362030.0","46363700.0","258404000.0","117282000.0"
"2015","213163","0.0","","","818109.0"
"2015","213181","0.0","","6310130.0","2931880.0"
"2015","213215","0.0","","","678990.0"
"2015","213233","0.0","2726270.0","8032950.0","3893940.0"
"2015","213251","785957.0","110564000.0","52809000.0","22847100.0"
"2015","213303","0.0","7768040.0","27219600.0","11623300.0"
"2015","213321","31024.0","70165300.0","56627300.0","24889700.0"
"2015","213330","0.0","","","137046.0"
"2015","213349","517550.0","23302700.0","176937000.0","69969000.0"
"2015","213358","0.0","5253700.0","27664000.0","11937100.0"
"2015","213367","627324.0","87982200.0","129712000.0","67566200.0"
"2015","213376","96894.0","5582610.0","24424600.0","9259450.0"
"2015","213385","2037760.0","809061000.0","152563000.0","60780400.0"
"2015","213400","0.0","13324100.0","26577600.0","11894000.0"
"2015","213446","0.0","12270800.0","3742680.0","1737960.0"
"2015","213455","0.0","","","492003.0"
"2015","213473","0.0","","2669220.0","1466650.0"
"2015","213491","0.0","","","180179.0"
"2015","213507","0.0","61750700.0","53045300.0","21844700.0"
"2015","213525","0.0","4175570.0","52754800.0","22219400.0"
"2015","213534","0.0","","14431300.0","3029180.0"
"2015","213543","40459000.0","1213210000.0","367726000.0","162010000.0"
"2015","213552","0.0","","","188269.0"
"2015","213570","0.0","","","2602600.0"
"2015","213589","0.0","","","1554790.0"
"2015","213598","797420.0","35605400.0","49987600.0","19601100.0"
"2015","213613","44453.0","11426700.0","91729700.0","40594600.0"
"2015","213622","0.0","","","1677430.0"
"2015","213631","0.0","34290500.0","6952770.0","2763350.0"
"2015","213640","0.0","24284600.0","7784430.0","3213980.0"
"2015","213659","0.0","","72368200.0","21188200.0"
"2015","213668","0.0","194189000.0","40293200.0","16063900.0"
"2015","213774","0.0","2525850.0","10620700.0","6179270.0"
"2015","213783","0.0","813550.0","60375400.0","26790000.0"
"2015","213826","204833.0","35388100.0","72251900.0","32785700.0"
"2015","213914","0.0","","4040940.0","1575200.0"
"2015","213932","0.0","","","1392630.0"
"2015","213987","0.0","30250000.0","89309800.0","29074600.0"
"2015","213996","0.0","131124000.0","91943900.0","41494100.0"
"2015","214023","0.0","","1182850.0","442956.0"
"2015","214041","854860.0","31002700.0","163902000.0","68854300.0"
"2015","214069","0.0","44087100.0","58312400.0","26586500.0"
"2015","214111","0.0","4046840.0","105228000.0","45395100.0"
"2015","214148","0.0","21714900.0","14342200.0","6265130.0"
"2015","214157","163438.0","106241000.0","54227200.0","25015100.0"
"2015","214166","0.0","35028800.0","28385700.0","12354600.0"
"2015","214175","437356.0","256686000.0","94001600.0","38625900.0"
"2015","214254","0.0","","7517410.0","2885700.0"
"2015","214272","0.0","28205400.0","54206300.0","20512000.0"
"2015","214290","0.0","","8963290.0","3596870.0"
"2015","214379","0.0","42106500.0","92501600.0","41649600.0"
"2015","214476","0.0","","","1058000.0"
"2015","214528","0.0","","","2501120.0"
"2015","214546","0.0","","","319407.0"
"2015","214564","1716220.0","40265200.0","42937600.0","19897000.0"
"2015","214582","0.0","","10117800.0","4965500.0"
"2015","214661","0.0","","23671400.0","13407800.0"
